ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
2163,HUMAN_OBSERVATION,,,2016,3,19,-33.616595,151.12912,Dacelo (Dacelo) novaeguineae,kookaburra
2165,HUMAN_OBSERVATION,,,2016,9,21,-33.717188,150.988738,Dacelo (Dacelo) novaeguineae,kookaburra
2171,HUMAN_OBSERVATION,,,2016,6,24,-33.780636,151.092331,Dacelo (Dacelo) novaeguineae,kookaburra
2193,HUMAN_OBSERVATION,,,2016,1,21,-33.795295,150.994233,Dacelo (Dacelo) novaeguineae,kookaburra
2203,HUMAN_OBSERVATION,,,2016,6,29,-33.78083,151.092453,Dacelo (Dacelo) novaeguineae,kookaburra
2225,HUMAN_OBSERVATION,,,2016,1,19,-33.92873,151.136872,Dacelo (Dacelo) novaeguineae,kookaburra
2226,HUMAN_OBSERVATION,,,2016,6,3,-33.822988,151.223355,Dacelo (Dacelo) novaeguineae,kookaburra
2234,HUMAN_OBSERVATION,,,2016,3,19,-34.05237,151.087669,Dacelo (Dacelo) novaeguineae,kookaburra
2244,HUMAN_OBSERVATION,,,2016,7,27,-33.740833,151.067505,Dacelo (Dacelo) novaeguineae,kookaburra
2257,HUMAN_OBSERVATION,,,2016,6,11,-33.848575,151.215427,Dacelo (Dacelo) novaeguineae,kookaburra
2261,HUMAN_OBSERVATION,,,2016,12,20,-33.479338,150.704374,Dacelo (Dacelo) novaeguineae,kookaburra
2262,HUMAN_OBSERVATION,,,2016,7,28,-33.61341,151.147074,Dacelo (Dacelo) novaeguineae,kookaburra
2270,HUMAN_OBSERVATION,,,2016,1,16,-33.780089,151.09098,Dacelo (Dacelo) novaeguineae,kookaburra
2274,HUMAN_OBSERVATION,,,2016,1,27,-33.864971,151.212601,Dacelo (Dacelo) novaeguineae,kookaburra
2276,HUMAN_OBSERVATION,,,2016,1,23,-33.470539,150.70665,Dacelo (Dacelo) novaeguineae,kookaburra
2286,HUMAN_OBSERVATION,,,2016,1,9,-33.801471,151.03053,Dacelo (Dacelo) novaeguineae,kookaburra
2290,HUMAN_OBSERVATION,,,2016,10,6,-33.886307,151.190903,Dacelo (Dacelo) novaeguineae,kookaburra
2292,HUMAN_OBSERVATION,,,2016,10,8,-33.604218,151.29213,Dacelo (Dacelo) novaeguineae,kookaburra
2312,HUMAN_OBSERVATION,,,2016,3,22,-33.928158,151.136231,Dacelo (Dacelo) novaeguineae,kookaburra
