ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
1395,HUMAN_OBSERVATION,,,2016,9,3,-33.847353,151.215645,Trichoglossus haematodus,lorikeet
1396,HUMAN_OBSERVATION,,,2016,12,9,-33.904956,151.241538,Trichoglossus haematodus,lorikeet
1402,HUMAN_OBSERVATION,,,2016,1,3,-33.920762,151.232813,Trichoglossus haematodus,lorikeet
1403,HUMAN_OBSERVATION,,,2016,7,30,-33.93177,151.247725,Trichoglossus haematodus,lorikeet
1406,HUMAN_OBSERVATION,,,2016,7,30,-33.836877,151.105031,Trichoglossus haematodus,lorikeet
1420,HUMAN_OBSERVATION,,,2016,3,17,-34.057205,151.000014,Trichoglossus haematodus,lorikeet
1430,HUMAN_OBSERVATION,,,2016,1,21,-33.797087,151.051086,Trichoglossus haematodus,lorikeet
1442,HUMAN_OBSERVATION,,,2016,6,17,-33.855644,151.163165,Trichoglossus haematodus,lorikeet
1450,HUMAN_OBSERVATION,,,2016,12,15,-33.885708,151.19107,Trichoglossus haematodus,lorikeet
1453,HUMAN_OBSERVATION,,,2016,4,8,-33.76267,151.073822,Trichoglossus haematodus,lorikeet
1456,HUMAN_OBSERVATION,,,2016,8,19,-33.771856,151.071784,Trichoglossus haematodus,lorikeet
1464,HUMAN_OBSERVATION,,,2016,7,26,-34.042369,151.113053,Trichoglossus haematodus,lorikeet
1466,HUMAN_OBSERVATION,,,2016,6,17,-33.951645,151.080063,Trichoglossus haematodus,lorikeet
1480,HUMAN_OBSERVATION,,,2016,4,26,-34.048444,151.048701,Trichoglossus haematodus,lorikeet
1497,HUMAN_OBSERVATION,,,2016,7,12,-33.845972,151.196022,Trichoglossus haematodus,lorikeet
1515,HUMAN_OBSERVATION,,,2016,7,3,-33.629715,151.136169,Trichoglossus haematodus,lorikeet
1535,HUMAN_OBSERVATION,,,2016,1,13,-33.676337,151.107817,Trichoglossus haematodus,lorikeet
1544,HUMAN_OBSERVATION,,,2016,10,15,-33.925812,151.25702,Trichoglossus haematodus,lorikeet
1595,HUMAN_OBSERVATION,,,2016,4,19,-33.881035,151.190874,Trichoglossus haematodus,lorikeet
1597,HUMAN_OBSERVATION,,,2016,10,19,-33.78918,151.054276,Trichoglossus haematodus,lorikeet
1600,HUMAN_OBSERVATION,,,2016,7,19,-33.8837,151.176137,Trichoglossus haematodus,lorikeet
1610,HUMAN_OBSERVATION,,,2016,1,31,-33.802385,151.034697,Trichoglossus haematodus,lorikeet
1615,HUMAN_OBSERVATION,,,2016,4,6,-33.818275,151.064789,Trichoglossus haematodus,lorikeet
1636,HUMAN_OBSERVATION,,,2016,1,21,-33.776177,151.113927,Trichoglossus haematodus,lorikeet
1639,HUMAN_OBSERVATION,,,2016,1,11,-33.756869,151.223419,Trichoglossus haematodus,lorikeet
1643,HUMAN_OBSERVATION,,,2016,7,30,-33.741112,151.06694,Trichoglossus haematodus,lorikeet
1650,HUMAN_OBSERVATION,,,2016,4,13,-33.808128,151.064361,Trichoglossus haematodus,lorikeet
1654,HUMAN_OBSERVATION,,,2016,7,26,-34.042933,151.112275,Trichoglossus haematodus,lorikeet
1670,HUMAN_OBSERVATION,,,2016,1,12,-33.776646,151.111052,Trichoglossus haematodus,lorikeet
1675,HUMAN_OBSERVATION,,,2016,7,26,-34.069796,150.695469,Trichoglossus haematodus,lorikeet
1688,HUMAN_OBSERVATION,,,2016,4,15,-33.740907,151.270527,Trichoglossus haematodus,lorikeet
1690,HUMAN_OBSERVATION,,,2016,1,21,-33.798605,150.994567,Trichoglossus haematodus,lorikeet
1695,HUMAN_OBSERVATION,,,2016,7,26,-33.859033,151.085534,Trichoglossus haematodus,lorikeet
1701,HUMAN_OBSERVATION,,,2016,8,14,-33.780848,151.074507,Trichoglossus haematodus,lorikeet
1714,HUMAN_OBSERVATION,,,2016,8,9,-33.794062,151.251152,Trichoglossus haematodus,lorikeet
1725,HUMAN_OBSERVATION,,,2016,1,24,-33.918811,151.204204,Trichoglossus haematodus,lorikeet
1752,HUMAN_OBSERVATION,,,2016,7,12,-33.80476,151.108002,Trichoglossus haematodus,lorikeet
1756,HUMAN_OBSERVATION,,,2016,4,4,-33.807265,151.181575,Trichoglossus haematodus,lorikeet
1758,HUMAN_OBSERVATION,,,2016,8,21,-33.771326,151.11398,Trichoglossus haematodus,lorikeet
1780,HUMAN_OBSERVATION,,,2016,4,5,-33.803963,151.030135,Trichoglossus haematodus,lorikeet
1782,HUMAN_OBSERVATION,,,2016,5,12,-33.974476,150.948227,Trichoglossus haematodus,lorikeet
1797,HUMAN_OBSERVATION,,,2016,2,9,-33.797183,151.050675,Trichoglossus haematodus,lorikeet
1813,HUMAN_OBSERVATION,,,2016,7,14,-33.891666,151.208054,Trichoglossus haematodus,lorikeet
1818,HUMAN_OBSERVATION,,,2016,11,6,-33.854112,151.093506,Trichoglossus haematodus,lorikeet
1822,HUMAN_OBSERVATION,,,2016,8,17,-33.768817,151.025331,Trichoglossus haematodus,lorikeet
1829,HUMAN_OBSERVATION,,,2016,11,18,-33.762792,151.073867,Trichoglossus haematodus,lorikeet
1834,HUMAN_OBSERVATION,,,2016,2,16,-34.01768,151.024458,Trichoglossus haematodus,lorikeet
1840,HUMAN_OBSERVATION,,,2016,8,17,-33.764317,151.074722,Trichoglossus haematodus,lorikeet
1858,HUMAN_OBSERVATION,,,2016,8,19,-33.762699,151.073669,Trichoglossus haematodus,lorikeet
1864,HUMAN_OBSERVATION,,,2016,11,25,-33.88787,151.18083,Trichoglossus haematodus,lorikeet
1870,HUMAN_OBSERVATION,,,2016,8,24,-33.762805,151.07402,Trichoglossus haematodus,lorikeet
1871,HUMAN_OBSERVATION,,,2016,8,12,-33.765576,151.079857,Trichoglossus haematodus,lorikeet
1872,HUMAN_OBSERVATION,,,2016,11,24,-33.88787,151.18083,Trichoglossus haematodus,lorikeet
1888,HUMAN_OBSERVATION,,,2016,5,15,-33.839237,151.19643,Trichoglossus haematodus,lorikeet
1892,HUMAN_OBSERVATION,,,2016,10,10,-33.832188,150.961337,Trichoglossus haematodus,lorikeet
1895,HUMAN_OBSERVATION,,,2016,8,20,-33.7924,151.0672,Trichoglossus haematodus,lorikeet
1903,HUMAN_OBSERVATION,,,2016,8,19,-33.7629,151.073966,Trichoglossus haematodus,lorikeet
1909,HUMAN_OBSERVATION,,,2016,2,21,-33.798655,150.994355,Trichoglossus haematodus,lorikeet
1929,HUMAN_OBSERVATION,,,2016,8,13,-33.764549,151.076477,Trichoglossus haematodus,lorikeet
1932,HUMAN_OBSERVATION,,,2016,8,15,-33.765768,151.07592,Trichoglossus haematodus,lorikeet
1975,HUMAN_OBSERVATION,,,2016,8,14,-33.763408,151.076117,Trichoglossus haematodus,lorikeet
1989,HUMAN_OBSERVATION,,,2016,8,7,-33.765438,151.073837,Trichoglossus haematodus,lorikeet
2004,HUMAN_OBSERVATION,,,2016,11,18,-33.881875,151.166489,Trichoglossus haematodus,lorikeet
2021,HUMAN_OBSERVATION,,,2016,2,26,-33.793228,151.000197,Trichoglossus haematodus,lorikeet
2029,HUMAN_OBSERVATION,,,2016,2,20,-33.617978,151.13132,Trichoglossus haematodus,lorikeet
2036,HUMAN_OBSERVATION,,,2016,2,25,-33.886437,151.2464,Trichoglossus haematodus,lorikeet
2039,HUMAN_OBSERVATION,,,2016,2,18,-33.803467,151.050125,Trichoglossus haematodus,lorikeet
2042,HUMAN_OBSERVATION,,,2016,11,16,-33.883762,151.04117,Trichoglossus haematodus,lorikeet
2059,HUMAN_OBSERVATION,,,2016,11,16,-33.86377,151.219637,Trichoglossus haematodus,lorikeet
2071,HUMAN_OBSERVATION,,,2016,8,20,-33.762772,151.072826,Trichoglossus haematodus,lorikeet
2073,HUMAN_OBSERVATION,,,2016,8,25,-33.762787,151.074111,Trichoglossus haematodus,lorikeet
2105,HUMAN_OBSERVATION,,,2016,8,5,-33.618667,151.145448,Trichoglossus haematodus,lorikeet
2106,HUMAN_OBSERVATION,,,2016,11,15,-33.805522,150.999192,Trichoglossus haematodus,lorikeet
2110,HUMAN_OBSERVATION,,,2016,8,26,-33.842245,151.215133,Trichoglossus haematodus,lorikeet
2119,HUMAN_OBSERVATION,,,2016,8,25,-33.880447,151.192734,Trichoglossus haematodus,lorikeet
2127,HUMAN_OBSERVATION,,,2016,2,16,-34.018142,151.071975,Trichoglossus haematodus,lorikeet
2129,HUMAN_OBSERVATION,,,2016,12,23,-33.91083,151.27,Trichoglossus haematodus,lorikeet
2130,HUMAN_OBSERVATION,,,2016,12,30,-33.75598,150.61322,Trichoglossus haematodus,lorikeet
2142,HUMAN_OBSERVATION,,,2016,12,13,-33.9684,151.08936,Trichoglossus haematodus,lorikeet
2171,HUMAN_OBSERVATION,,,2016,12,29,-33.77694,151.0325,Trichoglossus haematodus,lorikeet
2181,HUMAN_OBSERVATION,,,2016,9,21,-33.62118,150.75392,Trichoglossus haematodus,lorikeet
2190,HUMAN_OBSERVATION,,,2016,12,24,-33.80722,151.15889,Trichoglossus haematodus,lorikeet
2193,HUMAN_OBSERVATION,,,2016,3,11,-33.7075,150.5958,Trichoglossus haematodus,lorikeet
2203,HUMAN_OBSERVATION,,,2016,3,10,-33.75833,150.6306,Trichoglossus haematodus,lorikeet
2205,HUMAN_OBSERVATION,,,2016,9,24,-33.91172,151.18471,Trichoglossus haematodus,lorikeet
2217,HUMAN_OBSERVATION,,,2016,9,17,-34.25333,150.605,Trichoglossus haematodus,lorikeet
2228,HUMAN_OBSERVATION,,,2016,6,27,-33.93816,150.73083,Trichoglossus haematodus,lorikeet
2229,HUMAN_OBSERVATION,,,2016,12,31,-33.74948,151.06667,Trichoglossus haematodus,lorikeet
2235,HUMAN_OBSERVATION,,,2016,3,18,-33.90167,151.2311,Trichoglossus haematodus,lorikeet
2237,HUMAN_OBSERVATION,,,2016,3,11,-33.70917,150.6011,Trichoglossus haematodus,lorikeet
2240,HUMAN_OBSERVATION,,,2016,12,27,-33.53378,150.63317,Trichoglossus haematodus,lorikeet
2245,HUMAN_OBSERVATION,,,2016,6,14,-33.66139,150.65972,Trichoglossus haematodus,lorikeet
2247,HUMAN_OBSERVATION,,,2016,12,30,-33.79665,151.13553,Trichoglossus haematodus,lorikeet
2262,HUMAN_OBSERVATION,,,2016,9,23,-33.85222,151.26722,Trichoglossus haematodus,lorikeet
2263,HUMAN_OBSERVATION,,,2016,3,10,-33.66139,150.6597,Trichoglossus haematodus,lorikeet
2268,HUMAN_OBSERVATION,,,2016,3,30,-33.73389,150.6547,Trichoglossus haematodus,lorikeet
2290,HUMAN_OBSERVATION,,,2016,9,23,-33.85222,151.26722,Trichoglossus haematodus,lorikeet
2317,HUMAN_OBSERVATION,,,2016,3,4,-33.79889,150.6667,Trichoglossus haematodus,lorikeet
2330,HUMAN_OBSERVATION,,,2016,6,23,-33.94972,151.19139,Trichoglossus haematodus,lorikeet
2338,HUMAN_OBSERVATION,,,2016,12,19,-33.76182,150.94046,Trichoglossus haematodus,lorikeet
2339,HUMAN_OBSERVATION,,,2016,12,28,-33.76182,150.94046,Trichoglossus haematodus,lorikeet
2355,HUMAN_OBSERVATION,,,2016,9,28,-33.89161,151.14383,Trichoglossus haematodus,lorikeet
2365,HUMAN_OBSERVATION,,,2016,3,11,-33.7075,150.5958,Trichoglossus haematodus,lorikeet
2375,HUMAN_OBSERVATION,,,2016,9,23,-33.98304,151.06332,Trichoglossus haematodus,lorikeet
2387,HUMAN_OBSERVATION,,,2016,3,4,-33.79889,150.6667,Trichoglossus haematodus,lorikeet
2392,HUMAN_OBSERVATION,,,2016,12,23,-33.91306,151.12917,Trichoglossus haematodus,lorikeet
2405,HUMAN_OBSERVATION,,,2016,9,21,-33.93167,151.24889,Trichoglossus haematodus,lorikeet
2410,HUMAN_OBSERVATION,,,2016,3,6,-33.80111,150.6164,Trichoglossus haematodus,lorikeet
2411,HUMAN_OBSERVATION,,,2016,9,19,-33.93083,151.24722,Trichoglossus haematodus,lorikeet
2422,HUMAN_OBSERVATION,,,2016,12,13,-33.76182,150.94046,Trichoglossus haematodus,lorikeet
2426,HUMAN_OBSERVATION,,,2016,12,26,-33.76182,150.94046,Trichoglossus haematodus,lorikeet
2428,HUMAN_OBSERVATION,,,2016,3,18,-33.89139,151.2356,Trichoglossus haematodus,lorikeet
2430,HUMAN_OBSERVATION,,,2016,6,17,-33.74333,150.94694,Trichoglossus haematodus,lorikeet
2432,HUMAN_OBSERVATION,,,2016,12,24,-33.80833,151.16833,Trichoglossus haematodus,lorikeet
2439,HUMAN_OBSERVATION,,,2016,9,29,-33.68269,151.22427,Trichoglossus haematodus,lorikeet
2445,HUMAN_OBSERVATION,,,2016,9,23,-33.85167,151.26806,Trichoglossus haematodus,lorikeet
2448,HUMAN_OBSERVATION,,,2016,9,21,-33.68269,151.22427,Trichoglossus haematodus,lorikeet
2454,HUMAN_OBSERVATION,,,2016,1,12,-33.74333,150.9469,Trichoglossus haematodus,lorikeet
2461,HUMAN_OBSERVATION,,,2016,10,15,-33.81531,151.13511,Trichoglossus haematodus,lorikeet
2477,HUMAN_OBSERVATION,,,2016,3,31,-33.90167,151.2417,Trichoglossus haematodus,lorikeet
2481,HUMAN_OBSERVATION,,,2016,12,12,-33.78028,150.62333,Trichoglossus haematodus,lorikeet
2488,HUMAN_OBSERVATION,,,2016,9,27,-33.98222,151.2475,Trichoglossus haematodus,lorikeet
2497,HUMAN_OBSERVATION,,,2016,3,18,-33.90028,151.2356,Trichoglossus haematodus,lorikeet
2506,HUMAN_OBSERVATION,,,2016,6,25,-33.86802,150.99777,Trichoglossus haematodus,lorikeet
2507,HUMAN_OBSERVATION,,,2016,12,12,-33.78028,150.62333,Trichoglossus haematodus,lorikeet
2517,HUMAN_OBSERVATION,,,2016,3,14,-33.75083,150.4644,Trichoglossus haematodus,lorikeet
2522,HUMAN_OBSERVATION,,,2016,3,2,-33.75083,150.4644,Trichoglossus haematodus,lorikeet
2532,HUMAN_OBSERVATION,,,2016,3,18,-33.89278,151.2378,Trichoglossus haematodus,lorikeet
2539,HUMAN_OBSERVATION,,,2016,12,17,-33.85364,151.18436,Trichoglossus haematodus,lorikeet
2544,HUMAN_OBSERVATION,,,2016,12,26,-33.53378,150.63317,Trichoglossus haematodus,lorikeet
2546,HUMAN_OBSERVATION,,,2016,9,23,-33.85167,151.26806,Trichoglossus haematodus,lorikeet
2559,HUMAN_OBSERVATION,,,2016,9,21,-33.93083,151.24722,Trichoglossus haematodus,lorikeet
2561,HUMAN_OBSERVATION,,,2016,9,27,-33.98222,151.2475,Trichoglossus haematodus,lorikeet
2570,HUMAN_OBSERVATION,,,2016,9,16,-33.87992,151.2091,Trichoglossus haematodus,lorikeet
2575,HUMAN_OBSERVATION,,,2016,9,17,-34.27556,150.63416,Trichoglossus haematodus,lorikeet
2576,HUMAN_OBSERVATION,,,2016,12,31,-33.85953,151.20488,Trichoglossus haematodus,lorikeet
2581,HUMAN_OBSERVATION,,,2016,1,14,-33.78028,150.6233,Trichoglossus haematodus,lorikeet
2589,HUMAN_OBSERVATION,,,2016,9,23,-33.98304,151.06332,Trichoglossus haematodus,lorikeet
2596,HUMAN_OBSERVATION,,,2016,10,26,-33.78028,150.62333,Trichoglossus haematodus,lorikeet
2608,HUMAN_OBSERVATION,,,2016,12,13,-33.69425,151.29106,Trichoglossus haematodus,lorikeet
2612,HUMAN_OBSERVATION,,,2016,10,31,-33.72667,150.62861,Trichoglossus haematodus,lorikeet
2614,HUMAN_OBSERVATION,,,2016,6,21,-33.71583,150.50056,Trichoglossus haematodus,lorikeet
2625,HUMAN_OBSERVATION,,,2016,12,17,-33.76182,150.94046,Trichoglossus haematodus,lorikeet
2626,HUMAN_OBSERVATION,,,2016,7,23,-33.98306,151.05778,Trichoglossus haematodus,lorikeet
2638,HUMAN_OBSERVATION,,,2016,10,24,-33.68528,150.60694,Trichoglossus haematodus,lorikeet
2653,HUMAN_OBSERVATION,,,2016,10,26,-33.78028,150.62333,Trichoglossus haematodus,lorikeet
2658,HUMAN_OBSERVATION,,,2016,4,27,-33.68472,151.2786,Trichoglossus haematodus,lorikeet
2659,HUMAN_OBSERVATION,,,2016,1,1,-33.93167,151.2481,Trichoglossus haematodus,lorikeet
2666,HUMAN_OBSERVATION,,,2016,12,17,-33.73473,151.30054,Trichoglossus haematodus,lorikeet
2673,HUMAN_OBSERVATION,,,2016,10,29,-33.68269,151.22427,Trichoglossus haematodus,lorikeet
2685,HUMAN_OBSERVATION,,,2016,10,26,-33.70917,150.60111,Trichoglossus haematodus,lorikeet
2686,HUMAN_OBSERVATION,,,2016,3,18,-33.90278,151.2286,Trichoglossus haematodus,lorikeet
2690,HUMAN_OBSERVATION,,,2016,7,25,-33.85389,151.08056,Trichoglossus haematodus,lorikeet
2692,HUMAN_OBSERVATION,,,2016,6,23,-33.95278,151.19556,Trichoglossus haematodus,lorikeet
2706,HUMAN_OBSERVATION,,,2016,12,24,-33.73473,151.30054,Trichoglossus haematodus,lorikeet
2718,HUMAN_OBSERVATION,,,2016,6,18,-33.74417,150.48,Trichoglossus haematodus,lorikeet
2720,HUMAN_OBSERVATION,,,2016,3,29,-33.74417,150.48,Trichoglossus haematodus,lorikeet
2734,HUMAN_OBSERVATION,,,2016,1,1,-33.93167,151.2481,Trichoglossus haematodus,lorikeet
2747,HUMAN_OBSERVATION,,,2016,1,13,-33.69111,151.2825,Trichoglossus haematodus,lorikeet
2763,HUMAN_OBSERVATION,,,2016,7,31,-33.89861,150.82972,Trichoglossus haematodus,lorikeet
2772,HUMAN_OBSERVATION,,,2016,9,25,-34.05345,150.81816,Trichoglossus haematodus,lorikeet
2786,HUMAN_OBSERVATION,,,2016,10,26,-33.7826,150.9819,Trichoglossus haematodus,lorikeet
2813,HUMAN_OBSERVATION,,,2016,9,27,-33.98028,151.25028,Trichoglossus haematodus,lorikeet
2815,HUMAN_OBSERVATION,,,2016,1,22,-33.61167,150.6978,Trichoglossus haematodus,lorikeet
2821,HUMAN_OBSERVATION,,,2016,1,26,-34.23389,150.6914,Trichoglossus haematodus,lorikeet
2822,HUMAN_OBSERVATION,,,2016,9,17,-34.07611,150.80333,Trichoglossus haematodus,lorikeet
2823,HUMAN_OBSERVATION,,,2016,7,14,-33.85306,151.2675,Trichoglossus haematodus,lorikeet
2832,HUMAN_OBSERVATION,,,2016,10,19,-33.79944,150.61861,Trichoglossus haematodus,lorikeet
2838,HUMAN_OBSERVATION,,,2016,1,16,-33.73389,150.6547,Trichoglossus haematodus,lorikeet
2841,HUMAN_OBSERVATION,,,2016,1,10,-33.84056,151.1392,Trichoglossus haematodus,lorikeet
2849,HUMAN_OBSERVATION,,,2016,6,18,-33.74417,150.48,Trichoglossus haematodus,lorikeet
2877,HUMAN_OBSERVATION,,,2016,9,20,-33.68742,151.22003,Trichoglossus haematodus,lorikeet
2884,HUMAN_OBSERVATION,,,2016,4,24,-33.88694,151.2606,Trichoglossus haematodus,lorikeet
