ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
"18677",HUMAN_OBSERVATION,CLO,,"2016","2","27",-33.34702,151.36499,Alisterus scapularis,parrot
"18680",HUMAN_OBSERVATION,CLO,,"2016","5","6",-34.083042,151.05605,Alisterus scapularis,parrot
"18692",HUMAN_OBSERVATION,CLO,,"2016","2","29",-34.410114,150.87534,Alisterus scapularis,parrot
"18736",HUMAN_OBSERVATION,CLO,,"2016","5","20",-34.083042,151.05605,Alisterus scapularis,parrot
"18747",HUMAN_OBSERVATION,CLO,,"2016","8","27",-33.712597,151.08101,Alisterus scapularis,parrot
"18754",HUMAN_OBSERVATION,CLO,,"2016","11","26",-33.698307,151.02663,Alisterus scapularis,parrot
"18757",HUMAN_OBSERVATION,CLO,,"2016","5","2",-33.76067,151.10536,Alisterus scapularis,parrot
"18763",HUMAN_OBSERVATION,CLO,,"2016","5","15",-33.79883,150.67654,Alisterus scapularis,parrot
"18796",HUMAN_OBSERVATION,CLO,,"2016","11","5",-34.049778,150.86044,Alisterus scapularis,parrot
"18846",HUMAN_OBSERVATION,CLO,,"2016","2","14",-34.083042,151.05605,Alisterus scapularis,parrot
"18855",HUMAN_OBSERVATION,CLO,,"2016","2","8",-34.189167,150.98175,Alisterus scapularis,parrot
"18903",HUMAN_OBSERVATION,CLO,,"2016","2","1",-34.189167,150.98175,Alisterus scapularis,parrot
"18924",HUMAN_OBSERVATION,CLO,,"2016","2","13",-34.045345,151.02754,Alisterus scapularis,parrot
"18950",HUMAN_OBSERVATION,CLO,,"2016","2","17",-33.77552,151.0935,Alisterus scapularis,parrot
"18951",HUMAN_OBSERVATION,CLO,,"2016","11","4",-34.189167,150.98175,Alisterus scapularis,parrot
"18963",HUMAN_OBSERVATION,CLO,,"2016","5","11",-33.400707,151.04607,Alisterus scapularis,parrot
"18978",HUMAN_OBSERVATION,CLO,,"2016","2","21",-33.71445,151.08319,Alisterus scapularis,parrot
"18980",HUMAN_OBSERVATION,CLO,,"2016","11","3",-34.410114,150.87534,Alisterus scapularis,parrot
"18986",HUMAN_OBSERVATION,CLO,,"2016","8","28",-34.01641,150.90224,Alisterus scapularis,parrot
"19002",HUMAN_OBSERVATION,CLO,,"2016","5","23",-33.45736,150.7228,Alisterus scapularis,parrot
"19051",HUMAN_OBSERVATION,CLO,,"2016","8","19",-33.753654,150.61777,Alisterus scapularis,parrot
"19081",HUMAN_OBSERVATION,CLO,,"2016","11","3",-34.410114,150.87534,Alisterus scapularis,parrot
"19082",HUMAN_OBSERVATION,CLO,,"2016","2","21",-33.71445,151.08319,Alisterus scapularis,parrot
"19093",HUMAN_OBSERVATION,CLO,,"2016","2","10",-34.442627,150.83606,Alisterus scapularis,parrot
"19100",HUMAN_OBSERVATION,CLO,,"2016","5","16",-34.410114,150.87534,Alisterus scapularis,parrot
"19106",HUMAN_OBSERVATION,CLO,,"2016","2","9",-34.189167,150.98175,Alisterus scapularis,parrot
"19134",HUMAN_OBSERVATION,CLO,,"2016","5","6",-33.725998,151.10493,Alisterus scapularis,parrot
"19135",HUMAN_OBSERVATION,CLO,,"2016","11","3",-34.410114,150.87534,Alisterus scapularis,parrot
"19175",HUMAN_OBSERVATION,CLO,,"2016","5","14",-34.410114,150.87534,Alisterus scapularis,parrot
"19194",HUMAN_OBSERVATION,CLO,,"2016","8","31",-34.19528,150.78441,Alisterus scapularis,parrot
"19277",HUMAN_OBSERVATION,CLO,,"2016","8","24",-34.076885,150.57118,Alisterus scapularis,parrot
"19307",HUMAN_OBSERVATION,CLO,,"2016","2","7",-33.61759,150.46532,Alisterus scapularis,parrot
"19348",HUMAN_OBSERVATION,CLO,,"2016","5","5",-34.410114,150.87534,Alisterus scapularis,parrot
"19353",HUMAN_OBSERVATION,CLO,,"2016","11","17",-33.976574,151.06631,Alisterus scapularis,parrot
"19366",HUMAN_OBSERVATION,CLO,,"2016","2","19",-34.410114,150.87534,Alisterus scapularis,parrot
"19412",HUMAN_OBSERVATION,CLO,,"2016","5","23",-34.410114,150.87534,Alisterus scapularis,parrot
"19427",HUMAN_OBSERVATION,CLO,,"2016","2","10",-33.590744,151.19307,Alisterus scapularis,parrot
"19450",HUMAN_OBSERVATION,CLO,,"2016","2","25",-34.315083,150.91614,Alisterus scapularis,parrot
"19454",HUMAN_OBSERVATION,CLO,,"2016","2","10",-33.74258,150.47902,Alisterus scapularis,parrot
"19470",HUMAN_OBSERVATION,CLO,,"2016","2","7",-34.045345,151.02754,Alisterus scapularis,parrot
"19511",HUMAN_OBSERVATION,CLO,,"2016","5","14",-33.71405,151.28534,Alisterus scapularis,parrot
"19515",HUMAN_OBSERVATION,CLO,,"2016","11","1",-33.976574,151.06631,Alisterus scapularis,parrot
"19546",HUMAN_OBSERVATION,CLO,,"2016","5","25",-33.77044,150.48866,Alisterus scapularis,parrot
"19547",HUMAN_OBSERVATION,CLO,,"2016","2","1",-33.77215,151.12502,Alisterus scapularis,parrot
"19554",HUMAN_OBSERVATION,CLO,,"2016","8","27",-34.01641,150.90224,Alisterus scapularis,parrot
"19584",HUMAN_OBSERVATION,CLO,,"2016","1","6",-34.449104,150.82791,Alisterus scapularis,parrot
"19591",HUMAN_OBSERVATION,CLO,,"2016","8","11",-33.77044,150.48866,Alisterus scapularis,parrot
"19599",HUMAN_OBSERVATION,CLO,,"2016","11","2",-34.01641,150.90224,Alisterus scapularis,parrot
"19616",HUMAN_OBSERVATION,CLO,,"2016","1","6",-34.449104,150.82791,Alisterus scapularis,parrot
"19634",HUMAN_OBSERVATION,CLO,,"2016","11","28",-33.5309,150.65366,Alisterus scapularis,parrot
"19637",HUMAN_OBSERVATION,CLO,,"2016","11","26",-33.976574,151.06631,Alisterus scapularis,parrot
"19656",HUMAN_OBSERVATION,CLO,,"2016","1","20",-33.71181,150.4587,Alisterus scapularis,parrot
"19658",HUMAN_OBSERVATION,CLO,,"2016","11","11",-33.75554,150.63608,Alisterus scapularis,parrot
"19672",HUMAN_OBSERVATION,CLO,,"2016","10","7",-34.449104,150.82791,Alisterus scapularis,parrot
"19684",HUMAN_OBSERVATION,CLO,,"2016","11","7",-33.82288,151.14667,Alisterus scapularis,parrot
"19719",HUMAN_OBSERVATION,CLO,,"2016","11","20",-33.71445,151.08319,Alisterus scapularis,parrot
"19730",HUMAN_OBSERVATION,CLO,,"2016","8","11",-34.01641,150.90224,Alisterus scapularis,parrot
"19731",HUMAN_OBSERVATION,CLO,,"2016","2","18",-34.442627,150.83606,Alisterus scapularis,parrot
"19767",HUMAN_OBSERVATION,CLO,,"2016","2","1",-34.189167,150.98175,Alisterus scapularis,parrot
"19801",HUMAN_OBSERVATION,CLO,,"2016","8","6",-33.526264,151.34286,Alisterus scapularis,parrot
"19817",HUMAN_OBSERVATION,CLO,,"2016","11","3",-34.29636,150.92519,Alisterus scapularis,parrot
"19845",HUMAN_OBSERVATION,CLO,,"2016","5","5",-33.53194,150.18887,Alisterus scapularis,parrot
"19854",HUMAN_OBSERVATION,CLO,,"2016","5","18",-34.045662,151.02771,Alisterus scapularis,parrot
"19857",HUMAN_OBSERVATION,CLO,,"2016","8","19",-34.410114,150.87534,Alisterus scapularis,parrot
"19862",HUMAN_OBSERVATION,CLO,,"2016","8","17",-33.832405,151.21559,Alisterus scapularis,parrot
"19873",HUMAN_OBSERVATION,CLO,,"2016","5","23",-34.410114,150.87534,Alisterus scapularis,parrot
"19880",HUMAN_OBSERVATION,CLO,,"2016","5","17",-33.786346,151.1481,Alisterus scapularis,parrot
"19890",HUMAN_OBSERVATION,CLO,,"2016","8","17",-33.683456,150.53627,Alisterus scapularis,parrot
"19913",HUMAN_OBSERVATION,CLO,,"2016","5","16",-34.410114,150.87534,Alisterus scapularis,parrot
"19916",HUMAN_OBSERVATION,CLO,,"2016","10","7",-34.449104,150.82791,Alisterus scapularis,parrot
"19928",HUMAN_OBSERVATION,CLO,,"2016","2","19",-33.24695,151.30878,Alisterus scapularis,parrot
"19944",HUMAN_OBSERVATION,CLO,,"2016","11","13",-34.01641,150.90224,Alisterus scapularis,parrot
"19962",HUMAN_OBSERVATION,CLO,,"2016","11","1",-34.410114,150.87534,Alisterus scapularis,parrot
"19968",HUMAN_OBSERVATION,CLO,,"2016","8","28",-34.01641,150.90224,Alisterus scapularis,parrot
"20058",HUMAN_OBSERVATION,CLO,,"2016","8","17",-33.683456,150.53627,Alisterus scapularis,parrot
"20075",HUMAN_OBSERVATION,CLO,,"2016","2","18",-33.81491,151.13081,Alisterus scapularis,parrot
"20115",HUMAN_OBSERVATION,CLO,,"2016","8","31",-33.77552,151.0935,Alisterus scapularis,parrot
"20149",HUMAN_OBSERVATION,CLO,,"2016","2","14",-34.410114,150.87534,Alisterus scapularis,parrot
"20170",HUMAN_OBSERVATION,CLO,,"2016","5","2",-34.410114,150.87534,Alisterus scapularis,parrot
"20209",HUMAN_OBSERVATION,CLO,,"2016","8","29",-34.402718,150.85217,Alisterus scapularis,parrot
"20246",HUMAN_OBSERVATION,CLO,,"2016","11","8",-34.045345,151.02754,Alisterus scapularis,parrot
"20263",HUMAN_OBSERVATION,CLO,,"2016","8","25",-33.54683,150.66032,Alisterus scapularis,parrot
"20320",HUMAN_OBSERVATION,CLO,,"2016","2","11",-34.189167,150.98175,Alisterus scapularis,parrot
"20359",HUMAN_OBSERVATION,CLO,,"2016","10","1",-33.984707,151.06532,Alisterus scapularis,parrot
"20365",HUMAN_OBSERVATION,CLO,,"2016","8","15",-34.410114,150.87534,Alisterus scapularis,parrot
"20369",HUMAN_OBSERVATION,CLO,,"2016","2","21",-33.400707,151.04607,Alisterus scapularis,parrot
"20372",HUMAN_OBSERVATION,CLO,,"2016","8","12",-34.491577,150.82005,Alisterus scapularis,parrot
"20401",HUMAN_OBSERVATION,CLO,,"2016","2","29",-33.70139,150.25333,Alisterus scapularis,parrot
"20409",HUMAN_OBSERVATION,CLO,,"2016","8","1",-33.683456,150.53627,Alisterus scapularis,parrot
"20446",HUMAN_OBSERVATION,CLO,,"2016","5","14",-34.14377,151.027,Alisterus scapularis,parrot
"20450",HUMAN_OBSERVATION,CLO,,"2016","2","14",-34.410114,150.87534,Alisterus scapularis,parrot
"20453",HUMAN_OBSERVATION,CLO,,"2016","11","7",-33.79935,150.61871,Alisterus scapularis,parrot
"20488",HUMAN_OBSERVATION,CLO,,"2016","8","28",-33.71445,151.08319,Alisterus scapularis,parrot
"20489",HUMAN_OBSERVATION,CLO,,"2016","11","30",-33.77552,151.0935,Alisterus scapularis,parrot
"20499",HUMAN_OBSERVATION,CLO,,"2016","5","2",-34.410114,150.87534,Alisterus scapularis,parrot
"20504",HUMAN_OBSERVATION,CLO,,"2016","5","1",-33.71445,151.08319,Alisterus scapularis,parrot
"20555",HUMAN_OBSERVATION,CLO,,"2016","5","27",-34.410114,150.87534,Alisterus scapularis,parrot
"20564",HUMAN_OBSERVATION,CLO,,"2016","2","8",-33.75045,150.46451,Alisterus scapularis,parrot
"20565",HUMAN_OBSERVATION,CLO,,"2016","11","13",-34.11445,151.04665,Alisterus scapularis,parrot
"20566",HUMAN_OBSERVATION,CLO,,"2016","2","10",-34.442627,150.83606,Alisterus scapularis,parrot
"20621",HUMAN_OBSERVATION,CLO,,"2016","2","5",-34.47752,150.7959,Alisterus scapularis,parrot
"20653",HUMAN_OBSERVATION,CLO,,"2016","2","14",-34.257282,150.94116,Alisterus scapularis,parrot
"20660",HUMAN_OBSERVATION,CLO,,"2016","5","14",-34.11445,151.04665,Alisterus scapularis,parrot
"20691",HUMAN_OBSERVATION,CLO,,"2016","8","22",-34.410114,150.87534,Alisterus scapularis,parrot
"20737",HUMAN_OBSERVATION,CLO,,"2016","2","6",-33.71445,151.08319,Alisterus scapularis,parrot
"20746",HUMAN_OBSERVATION,CLO,,"2016","2","12",-34.385876,150.8733,Alisterus scapularis,parrot
"20766",HUMAN_OBSERVATION,CLO,,"2016","5","14",-34.410114,150.87534,Alisterus scapularis,parrot
"20768",HUMAN_OBSERVATION,CLO,,"2016","11","3",-34.410114,150.87534,Alisterus scapularis,parrot
"20777",HUMAN_OBSERVATION,CLO,,"2016","11","13",-34.01641,150.90224,Alisterus scapularis,parrot
"20793",HUMAN_OBSERVATION,CLO,,"2016","2","8",-34.189167,150.98175,Alisterus scapularis,parrot
"20805",HUMAN_OBSERVATION,CLO,,"2016","5","7",-34.32978,150.90929,Alisterus scapularis,parrot
"20825",HUMAN_OBSERVATION,CLO,,"2016","8","14",-34.084267,151.05473,Alisterus scapularis,parrot
"20830",HUMAN_OBSERVATION,CLO,,"2016","2","21",-34.418167,150.85439,Alisterus scapularis,parrot
"20851",HUMAN_OBSERVATION,CLO,,"2016","8","27",-33.55266,151.18483,Alisterus scapularis,parrot
"20931",HUMAN_OBSERVATION,CLO,,"2016","11","5",-33.784508,151.145,Alisterus scapularis,parrot
"20975",HUMAN_OBSERVATION,CLO,,"2016","2","1",-33.75045,150.46451,Alisterus scapularis,parrot
"20977",HUMAN_OBSERVATION,CLO,,"2016","11","19",-33.70227,151.08084,Alisterus scapularis,parrot
"20996",HUMAN_OBSERVATION,CLO,,"2016","11","4",-34.03086,150.7414,Alisterus scapularis,parrot
"20997",HUMAN_OBSERVATION,CLO,,"2016","5","14",-33.6551,150.60516,Alisterus scapularis,parrot
"21004",HUMAN_OBSERVATION,CLO,,"2016","8","14",-33.77044,150.48866,Alisterus scapularis,parrot
"21065",HUMAN_OBSERVATION,CLO,,"2016","5","4",-33.72476,150.47543,Alisterus scapularis,parrot
