ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
12899,HUMAN_OBSERVATION,CLO,,2016,9,10,-33.863895,151.21675,Threskiornis moluccus,ibis
12949,HUMAN_OBSERVATION,CLO,,2016,12,11,-33.863895,151.21675,Threskiornis moluccus,ibis
12953,HUMAN_OBSERVATION,CLO,,2016,10,30,-33.897705,151.23415,Threskiornis moluccus,ibis
12962,HUMAN_OBSERVATION,CLO,,2016,10,12,-33.897705,151.23415,Threskiornis moluccus,ibis
12963,HUMAN_OBSERVATION,CLO,,2016,12,1,-33.957813,151.0568,Threskiornis moluccus,ibis
12972,HUMAN_OBSERVATION,CLO,,2016,4,24,-33.818745,151.06863,Threskiornis moluccus,ibis
12998,HUMAN_OBSERVATION,CLO,,2016,10,7,-33.897705,151.23415,Threskiornis moluccus,ibis
13052,HUMAN_OBSERVATION,CLO,,2016,1,26,-33.897705,151.23415,Threskiornis moluccus,ibis
13053,HUMAN_OBSERVATION,CLO,,2016,6,22,-33.942886,151.19049,Threskiornis moluccus,ibis
13059,HUMAN_OBSERVATION,CLO,,2016,10,30,-33.897705,151.23415,Threskiornis moluccus,ibis
13067,HUMAN_OBSERVATION,CLO,,2016,7,22,-33.897705,151.23415,Threskiornis moluccus,ibis
13111,HUMAN_OBSERVATION,CLO,,2016,9,11,-33.92722,151.14362,Threskiornis moluccus,ibis
13114,HUMAN_OBSERVATION,CLO,,2016,1,3,-33.843758,151.24191,Threskiornis moluccus,ibis
13117,HUMAN_OBSERVATION,CLO,,2016,12,30,-33.84171,151.0617,Threskiornis moluccus,ibis
13129,HUMAN_OBSERVATION,CLO,,2016,10,9,-33.897705,151.23415,Threskiornis moluccus,ibis
13146,HUMAN_OBSERVATION,CLO,,2016,9,13,-33.942886,151.19049,Threskiornis moluccus,ibis
13147,HUMAN_OBSERVATION,CLO,,2016,10,27,-34.08317,151.04913,Threskiornis moluccus,ibis
13164,HUMAN_OBSERVATION,CLO,,2016,12,22,-33.562855,150.82185,Threskiornis moluccus,ibis
13172,HUMAN_OBSERVATION,CLO,,2016,3,14,-33.863895,151.21675,Threskiornis moluccus,ibis
13190,HUMAN_OBSERVATION,CLO,,2016,10,29,-33.897705,151.23415,Threskiornis moluccus,ibis
